"YEAR","SERIAL","MONTH","HWTFINL","CPSID","STATEFIP","PERNUM","WTFINL","CPSIDP","CPSIDV","RACE","HISPAN","VOTED","VOREG","VOYNOTREG","VOWHYNOT"
2014,40761,11,1531.4772,20131004001600,32,3,1345.2179,20131004001603,201310040016031,100,500,99,99,99,99
2014,40761,11,1531.4772,20131004001600,32,4,1623.8962,20131004001604,201310040016041,100,500,99,99,99,99
2014,40762,11,1945.2854,20141004047300,32,1,1945.2854,20141004047301,201410040473011,100,0,98,98,99,99
2014,40763,11,2052.9224,20141004047400,32,1,2052.9224,20141004047401,201410040474011,100,100,1,1,6,99
2014,40763,11,2052.9224,20141004047400,32,2,1374.5541,20141004047402,201410040474022,100,100,99,99,99,99
2014,40764,11,1139.6805,20131104013600,32,1,1139.6805,20131104013601,201311040136011,100,0,2,99,99,99
2014,40766,11,1546.9249,20141104076600,32,1,1546.9249,20141104076601,201411040766011,100,0,1,1,7,99
2014,40767,11,1400.2065,20140804003500,32,1,1730.2238,20140804003501,201408040035011,100,0,1,1,6,99
2014,40767,11,1400.2065,20140804003500,32,2,1400.2065,20140804003502,201408040035021,100,0,1,1,4,99
2014,40768,11,1841.7412,20141004047900,32,1,1841.7412,20141004047901,201410040479011,100,0,1,1,3,99
2014,40768,11,1841.7412,20141004047900,32,2,1769.4028,20141004047902,201410040479021,100,0,1,1,3,99
2014,40769,11,1056.1361,20130803994000,32,1,1056.1361,20130803994001,201308039940011,100,0,98,98,99,99
2014,40771,11,1601.2756,20130903995700,32,1,1521.1499,20130903995701,201309039957011,100,100,99,99,99,99
2014,40771,11,1601.2756,20130903995700,32,2,1601.2756,20130903995702,201309039957021,100,100,99,99,99,99
2014,40771,11,1601.2756,20130903995700,32,3,1515.3301,20130903995703,201309039957031,100,100,99,99,99,99
2014,40771,11,1601.2756,20130903995700,32,4,1391.8716,20130903995704,201309039957041,100,100,99,99,99,99
2014,40772,11,1074.301,20131104014400,32,1,1074.301,20131104014401,201311040144011,100,0,2,99,99,99
2014,40772,11,1074.301,20131104014400,32,2,2100.5624,20131104014402,201311040144021,803,0,99,99,99,99
2014,40772,11,1074.301,20131104014400,32,3,1029.59,20131104014403,201311040144031,651,0,99,99,99,99
2014,40772,11,1074.301,20131104014400,32,4,1088.8447,20131104014404,201311040144041,100,0,2,99,99,99
2014,40774,11,1224.1838,20131104014700,32,1,1224.1838,20131104014701,201311040147011,651,0,1,1,96,99
2014,40774,11,1224.1838,20131104014700,32,2,996.267,20131104014702,201311040147021,651,0,1,1,96,99
2014,40774,11,1224.1838,20131104014700,32,3,1248.0818,20131104014703,201311040147031,651,0,98,98,99,99
2014,40774,11,1224.1838,20131104014700,32,4,1308.0792,20131104014704,201311040147041,651,0,98,98,99,99
2014,40775,11,1654.1328,20140804004700,32,1,1560.2294,20140804004701,201408040047011,200,0,98,98,99,99
2014,40775,11,1654.1328,20140804004700,32,2,1654.1328,20140804004702,201408040047021,200,0,98,98,99,99
2014,40776,11,1236.3049,20131004003500,32,1,1236.3049,20131004003501,201310040035011,100,611,99,99,99,99
2014,40776,11,1236.3049,20131004003500,32,2,1489.6546,20131004003502,201310040035021,100,500,99,99,99,99
2014,40776,11,1236.3049,20131004003500,32,3,1282.8005,20131004003503,201310040035031,100,100,99,99,99,99
2014,40776,11,1236.3049,20131004003500,32,4,1754.9638,20131004003504,201310040035042,100,500,99,99,99,99
2014,40777,11,1052.9769,20130803995100,32,1,1246.4375,20130803995101,201308039951011,100,0,2,99,99,99
2014,40777,11,1052.9769,20130803995100,32,2,1052.9769,20130803995102,201308039951021,100,0,2,99,99,99
2014,40777,11,1052.9769,20130803995100,32,3,1055.855,20130803995103,201308039951031,100,0,99,99,99,99
2014,40777,11,1052.9769,20130803995100,32,4,980.5953,20130803995104,201308039951041,100,0,99,99,99,99
2014,40777,11,1052.9769,20130803995100,32,5,1123.9252,20130803995105,201308039951051,100,0,99,99,99,99
2014,40778,11,1590.4267,20141004048900,32,1,1590.4267,20141004048901,201410040489011,100,612,2,99,99,99
2014,40779,11,1584.3001,20140904014900,32,1,1584.3001,20140904014901,201409040149011,100,0,1,2,99,2
2014,40780,11,1362.9508,20131104015600,32,1,1246.4722,20131104015601,201311040156011,100,0,1,2,99,5
2014,40780,11,1362.9508,20131104015600,32,2,1362.9508,20131104015602,201311040156021,652,0,1,2,99,5
2014,40782,11,1083.1326,20130903997200,32,1,1495.3565,20130903997201,201309039972011,100,612,99,99,99,99
2014,40782,11,1083.1326,20130903997200,32,2,1083.1326,20130903997202,201309039972021,100,0,99,99,99,99
2014,40784,11,2821.0388,20141004049400,32,1,2981.085,20141004049401,201410040494011,802,100,99,99,99,99
2014,40784,11,2821.0388,20141004049400,32,2,2821.0388,20141004049402,201410040494021,802,100,99,99,99,99
2014,40784,11,2821.0388,20141004049400,32,3,2423.3686,20141004049403,201410040494031,802,100,1,1,6,99
2014,40784,11,2821.0388,20141004049400,32,4,2563.3317,20141004049404,201410040494041,802,100,99,99,99,99
2014,40784,11,2821.0388,20141004049400,32,5,2073.6526,20141004049405,201410040494051,802,100,99,99,99,99
2014,40784,11,2821.0388,20141004049400,32,6,3024.3102,20141004049406,201410040494062,802,500,99,99,99,99
2014,40784,11,2821.0388,20141004049400,32,7,2970.1777,20141004049407,201410040494071,802,100,99,99,99,99
2014,40785,11,1827.7845,20140804005800,32,1,1827.7845,20140804005801,201408040058011,651,0,99,99,99,99
2014,40785,11,1827.7845,20140804005800,32,2,1827.7845,20140804005802,201408040058021,651,0,99,99,99,99
2014,40786,11,1453.3631,20140804006000,32,1,1453.3631,20140804006001,201408040060011,100,0,2,99,99,99
2014,40787,11,1067.5849,20130803996100,32,1,1410.9647,20130803996101,201308039961011,100,100,99,99,99,99
2014,40787,11,1067.5849,20130803996100,32,2,1067.5849,20130803996102,201308039961021,100,100,99,99,99,99
2014,40787,11,1067.5849,20130803996100,32,3,1337.5183,20130803996103,201308039961031,100,100,1,1,9,99
2014,40788,11,2149.3742,20141104078800,32,1,2149.3742,20141104078801,201411040788011,200,0,1,2,99,5
2014,40789,11,1882.7278,20130803996300,32,1,1882.7278,20130803996301,201308039963011,200,0,2,99,99,99
2014,40789,11,1882.7278,20130803996300,32,2,2141.0752,20130803996302,201308039963021,200,0,99,99,99,99
2014,40791,11,1463.0257,20141104079100,32,1,1463.0257,20141104079101,201411040791011,100,0,1,2,99,6
2014,40792,11,1491.3359,20140804006800,32,1,1477.5475,20140804006801,201408040068011,100,0,2,99,99,99
2014,40792,11,1491.3359,20140804006800,32,2,1491.3359,20140804006802,201408040068021,100,0,2,99,99,99
2014,40792,11,1491.3359,20140804006800,32,3,1319.4411,20140804006803,201408040068031,100,0,99,99,99,99
2014,40792,11,1491.3359,20140804006800,32,4,1676.6782,20140804006804,201408040068041,100,0,99,99,99,99
2014,40793,11,1880.8425,20140904016600,32,1,1880.8425,20140904016601,201409040166011,200,0,98,98,99,99
2014,40794,11,1443.4841,20141104079400,32,1,1319.977,20141104079401,201411040794011,100,0,98,98,99,99
2014,40794,11,1443.4841,20141104079400,32,2,1443.4841,20141104079402,201411040794021,100,0,99,99,99,99
2014,40795,11,1167.3597,20130903998300,32,1,1167.3597,20130903998301,201309039983011,651,0,1,1,8,99
2014,40795,11,1167.3597,20130903998300,32,2,1276.4154,20130903998302,201309039983021,651,0,99,99,99,99
2014,40796,11,1067.5849,20130803996900,32,1,1067.5849,20130803996901,201308039969012,100,600,1,2,99,2
2014,40797,11,1030.4363,20130903998600,32,1,1030.4363,20130903998601,201309039986011,100,0,1,1,6,99
2014,40798,11,1414.832,20140804008000,32,1,1479.344,20140804008001,201408040080011,100,0,2,99,99,99
2014,40798,11,1414.832,20140804008000,32,2,1414.832,20140804008002,201408040080021,100,0,1,2,99,4
2014,40798,11,1414.832,20140804008000,32,3,1398.731,20140804008003,201408040080031,100,0,99,99,99,99
2014,40798,11,1414.832,20140804008000,32,4,1531.333,20140804008004,201408040080041,100,0,1,1,3,99
2014,40799,11,2943.4886,20140804008400,32,1,2943.4886,20140804008401,201408040084011,200,100,1,2,99,4
2014,40799,11,2943.4886,20140804008400,32,2,1791.3258,20140804008402,201408040084021,100,100,1,1,6,99
2014,40799,11,2943.4886,20140804008400,32,3,3215.938,20140804008403,201408040084031,100,100,99,99,99,99
2014,40799,11,2943.4886,20140804008400,32,4,2909.59,20140804008404,201408040084041,200,100,1,1,2,99
2014,40800,11,1400.2065,20140804008500,32,1,1622.7697,20140804008501,201408040085011,100,0,1,2,99,4
2014,40800,11,1400.2065,20140804008500,32,2,1400.2065,20140804008502,201408040085021,100,0,2,99,99,99
2014,40802,11,2007.1752,20140904018400,32,1,2007.1752,20140904018401,201409040184011,100,100,2,99,99,99
2014,40802,11,2007.1752,20140904018400,32,2,1405.6053,20140904018402,201409040184021,100,0,1,2,99,4
2014,40802,11,2007.1752,20140904018400,32,3,1870.1877,20140904018403,201409040184031,100,100,99,99,99,99
2014,40802,11,2007.1752,20140904018400,32,4,1803.9556,20140904018404,201409040184041,100,100,99,99,99,99
2014,40802,11,2007.1752,20140904018400,32,5,1606.8326,20140904018405,201409040184051,100,100,99,99,99,99
2014,40803,11,1555.8832,20140904018500,32,1,1555.8832,20140904018501,201409040185011,100,612,2,99,99,99
2014,40803,11,1555.8832,20140904018500,32,2,1883.7815,20140904018502,201409040185021,100,612,1,1,5,99
2014,40804,11,1889.9198,20140804009100,32,1,1889.9198,20140804009101,201408040091011,200,0,1,1,9,99
2014,40804,11,1889.9198,20140804009100,32,2,1917.1913,20140804009102,201408040091021,200,0,99,99,99,99
2014,40804,11,1889.9198,20140804009100,32,3,1880.8425,20140804009103,201408040091031,200,0,97,97,99,99
2014,40804,11,1889.9198,20140804009100,32,4,1711.1032,20140804009104,201408040091041,200,0,97,97,99,99
2014,40804,11,1889.9198,20140804009100,32,5,2425.3342,20140804009105,201408040091051,200,0,99,99,99,99
2014,40805,11,1544.493,20141104080500,32,1,1416.742,20141104080501,201411040805011,100,0,2,99,99,99
2014,40805,11,1544.493,20141104080500,32,2,1544.493,20141104080502,201411040805021,100,0,2,99,99,99
2014,40806,11,1493.3906,20140904019100,32,1,1493.3906,20140904019101,201409040191011,100,0,2,99,99,99
2014,40806,11,1493.3906,20140904019100,32,2,1676.9911,20140904019102,201409040191021,100,0,2,99,99,99
2014,40806,11,1493.3906,20140904019100,32,3,1584.3001,20140904019103,201409040191031,100,0,2,99,99,99
2014,40806,11,1493.3906,20140904019100,32,4,1584.3001,20140904019104,201409040191041,100,0,2,99,99,99
2014,40806,11,1493.3906,20140904019100,32,5,1545.4604,20140904019105,201409040191051,100,0,2,99,99,99
2014,40806,11,1493.3906,20140904019100,32,6,2064.0773,20140904019106,201409040191061,100,0,97,97,99,99
2014,40810,11,1729.3397,20141104081000,32,1,1729.3397,20141104081001,201411040810011,100,300,99,99,99,99
2014,40810,11,1729.3397,20141104081000,32,2,1543.4669,20141104081002,201411040810021,100,300,99,99,99,99
2014,40811,11,1631.0178,20140804010100,32,1,1631.0178,20140804010101,201408040101011,100,0,2,99,99,99
2014,40811,11,1631.0178,20140804010100,32,2,1880.1023,20140804010102,201408040101021,100,600,2,99,99,99
2014,40811,11,1631.0178,20140804010100,32,3,1839.5029,20140804010103,201408040101031,100,600,99,99,99,99
2014,40813,11,1165.915,20130803997600,32,1,1165.915,20130803997601,201308039976011,100,0,2,99,99,99
2014,40813,11,1165.915,20130803997600,32,2,1032.4977,20130803997602,201308039976021,100,100,1,1,8,99
2014,40816,11,1076.7119,20130803997700,32,1,1076.7119,20130803997701,201308039977011,100,0,97,2,99,99
2014,40816,11,1076.7119,20130803997700,32,2,1123.9252,20130803997702,201308039977021,100,0,99,99,99,99
2014,40818,11,2075.4685,20141004053200,32,1,2075.4685,20141004053201,201410040532011,651,0,1,2,99,2
2014,40819,11,1232.5557,20140804010800,32,1,1232.5557,20140804010802,201408040108021,100,600,1,2,99,8
2014,40820,11,1521.0086,20141004053500,32,1,1615.1537,20141004053501,201410040535011,200,0,2,99,99,99
2014,40820,11,1521.0086,20141004053500,32,2,1521.0086,20141004053502,201410040535021,200,0,98,98,99,99
2014,40820,11,1521.0086,20141004053500,32,3,2064.825,20141004053503,201410040535031,200,0,98,98,99,99
2014,40821,11,1547.4063,20141104082100,32,1,1547.4063,20141104082101,201411040821011,100,0,99,99,99,99
2014,40821,11,1547.4063,20141104082100,32,2,1623.4549,20141104082102,201411040821021,100,0,99,99,99,99
2014,40822,11,1873.415,20140904021100,32,1,1405.6053,20140904021101,201409040211011,100,0,1,2,99,3
2014,40822,11,1873.415,20140904021100,32,2,1873.415,20140904021102,201409040211021,100,0,1,2,99,3
2014,40822,11,1873.415,20140904021100,32,3,1507.1224,20140904021103,201409040211031,100,0,99,99,99,99
2014,40823,11,1428.8607,20140804011500,32,1,1530.9848,20140804011501,201408040115011,652,0,99,99,99,99
2014,40823,11,1428.8607,20140804011500,32,2,1428.8607,20140804011502,201408040115021,652,0,99,99,99,99
2014,40825,11,1643.5812,20140804011600,32,1,1643.5812,20140804011601,201408040116011,100,0,2,99,99,99
2014,40826,11,1246.4722,20131104019400,32,1,1246.4722,20131104019401,201311040194011,100,0,2,99,99,99
2014,40827,11,1076.7119,20130803999200,32,1,1076.7119,20130803999201,201308039992012,100,0,1,1,1,99
2014,40827,11,1076.7119,20130803999200,32,2,1287.7047,20130803999202,201308039992021,100,0,1,1,1,99
2014,40829,11,1318.7886,20140904021700,32,1,1318.7886,20140904021701,201409040217011,200,0,1,2,99,11
2014,40829,11,1318.7886,20140904021700,32,2,1895.3361,20140904021702,201409040217021,200,100,1,2,99,11
2014,40829,11,1318.7886,20140904021700,32,3,913.7363,20140904021703,201409040217031,100,100,99,99,99,99
2014,40830,11,1313.5292,20131004008300,32,1,1313.5292,20131004008301,201310040083011,100,0,2,99,99,99
2014,40831,11,1499.1981,20131104020300,32,1,1565.1184,20131104020301,201311040203011,652,0,1,2,99,5
2014,40831,11,1499.1981,20131104020300,32,2,1499.1981,20131104020302,201311040203021,100,100,99,99,99,99
2014,40831,11,1499.1981,20131104020300,32,3,3207.5805,20131104020303,201311040203031,804,100,99,99,99,99
2014,40831,11,1499.1981,20131104020300,32,4,2994.3063,20131104020304,201311040203041,804,100,99,99,99,99
2014,40832,11,1451.7795,20130904002200,32,1,1451.7795,20130904002201,201309040022011,100,0,1,2,99,5
2014,40832,11,1451.7795,20130904002200,32,2,1244.8147,20130904002202,201309040022021,100,0,99,99,99,99
2014,40832,11,1451.7795,20130904002200,32,3,1127.7658,20130904002203,201309040022031,100,0,99,99,99,99
2014,40832,11,1451.7795,20130904002200,32,4,1133.2424,20130904002204,201309040022041,100,0,1,1,1,99
2014,40833,11,1451.7795,20140904022400,32,1,1005.9764,20140904022401,201409040224011,100,0,1,1,9,99
2014,40833,11,1451.7795,20140904022400,32,2,1451.7795,20140904022402,201409040224021,100,0,1,2,99,3
2014,40834,11,1418.5182,20130804001000,32,1,1418.5182,20130804001001,201308040010011,200,0,2,99,99,99
2014,40834,11,1418.5182,20130804001000,32,2,1366.0027,20130804001003,201308040010031,200,0,2,99,99,99
2014,40834,11,1418.5182,20130804001000,32,3,2060.1758,20130804001006,201308040010061,200,0,2,99,99,99
2014,40834,11,1418.5182,20130804001000,32,4,1800.9135,20130804001004,201308040010041,200,0,99,99,99,99
2014,40834,11,1418.5182,20130804001000,32,5,2449.531,20130804001005,201308040010051,200,0,2,99,99,99
2014,40835,11,2449.531,20130804001300,32,1,2449.531,20130804001301,201308040013011,200,0,1,2,99,4
2014,40835,11,2449.531,20130804001300,32,2,1459.8923,20130804001303,201308040013031,200,0,99,99,99,99
2014,40835,11,2449.531,20130804001300,32,3,2129.4797,20130804001302,201308040013021,200,0,1,2,99,4
2014,40836,11,1454.6309,20131004010200,32,1,1454.6309,20131004010201,201310040102011,806,0,1,2,99,5
2014,40836,11,1454.6309,20131004010200,32,2,2368.4711,20131004010202,201310040102021,200,0,1,1,6,99
2014,40836,11,1454.6309,20131004010200,32,3,1070.3247,20131004010203,201310040102031,806,0,99,99,99,99
2014,40837,11,1527.8704,20131004010300,32,1,1527.8704,20131004010301,201310040103011,100,100,99,99,99,99
2014,40837,11,1527.8704,20131004010300,32,2,1316.8633,20131004010302,201310040103021,100,0,99,99,99,99
2014,40838,11,1054.3985,20131104022100,32,1,1054.3985,20131104022101,201311040221012,100,0,1,2,99,2
2014,40839,11,1395.3487,20131104022300,32,1,1395.3487,20131104022301,201311040223011,100,0,99,99,99,99
2014,40840,11,1512.1982,20141004055800,32,1,1512.1982,20141004055801,201410040558011,100,100,1,1,6,99
2014,40841,11,1697.2249,20141104084100,32,1,1835.1276,20141104084101,201411040841011,100,100,99,99,99,99
2014,40841,11,1697.2249,20141104084100,32,2,1697.2249,20141104084102,201411040841021,100,100,99,99,99,99
2014,40841,11,1697.2249,20141104084100,32,3,3333.0627,20141104084103,201411040841031,100,100,99,99,99,99
2014,40841,11,1697.2249,20141104084100,32,4,1932.2755,20141104084104,201411040841041,100,100,99,99,99,99
2014,40841,11,1697.2249,20141104084100,32,5,1971.5825,20141104084105,201411040841051,100,100,99,99,99,99
2014,40841,11,1697.2249,20141104084100,32,6,1554.5911,20141104084106,201411040841061,100,100,99,99,99,99
2014,40842,11,1362.4261,20141004055900,32,1,1362.4261,20141004055901,201410040559011,100,0,98,98,99,99
2014,40844,11,1440.4659,20141104084400,32,1,1440.4659,20141104084401,201411040844011,100,0,1,2,99,7
2014,40845,11,1880.8425,20140804014100,32,1,1880.8425,20140804014101,201408040141011,200,0,1,2,99,2
2014,40845,11,1880.8425,20140804014100,32,2,2050.6328,20140804014102,201408040141021,200,0,1,1,2,99
2014,40846,11,1522.6806,20140904023700,32,1,1522.6806,20140904023701,201409040237011,100,0,2,99,99,99
2014,40848,11,1138.7177,20131104022900,32,1,1138.7177,20131104022901,201311040229011,100,0,2,99,99,99
2014,40848,11,1138.7177,20131104022900,32,2,0.0,20131104022902,201311040229021,100,0,99,99,99,99
2014,40848,11,1138.7177,20131104022900,32,3,1369.4096,20131104022903,201311040229031,100,0,99,99,99,99
2014,40849,11,1374.0725,20141104084900,32,1,1374.0725,20141104084901,201411040849011,100,0,2,99,99,99
2014,40850,11,1573.7478,20141104085000,32,1,1573.7478,20141104085001,201411040850011,100,0,2,99,99,99
2014,40855,11,1493.3906,20141104085500,32,1,1742.8504,20141104085501,201411040855011,100,0,2,99,99,99
2014,40855,11,1493.3906,20141104085500,32,2,1493.3906,20141104085502,201411040855021,100,0,1,1,7,99
2014,40855,11,1493.3906,20141104085500,32,3,2239.8531,20141104085503,201411040855031,100,0,99,99,99,99
2014,40856,11,1440.4659,20141104085600,32,1,1416.742,20141104085601,201411040856011,100,0,98,98,99,99
2014,40856,11,1440.4659,20141104085600,32,2,1440.4659,20141104085602,201411040856021,100,0,98,98,99,99
2014,40857,11,1601.463,20140804015600,32,1,1601.463,20140804015601,201408040156011,100,0,1,1,1,99
2014,40858,11,1868.7115,20140904026100,32,1,1868.7115,20140904026101,201409040261011,100,100,99,99,99,99
2014,40858,11,1868.7115,20140904026100,32,2,1892.3068,20140904026102,201409040261021,100,100,99,99,99,99
2014,40858,11,1868.7115,20140904026100,32,3,1578.3566,20140904026103,201409040261031,100,100,99,99,99,99
2014,40858,11,1868.7115,20140904026100,32,4,1803.9556,20140904026104,201409040261041,100,100,99,99,99,99
2014,40858,11,1868.7115,20140904026100,32,5,1606.8326,20140904026105,201409040261051,100,100,1,1,6,99
2014,40858,11,1868.7115,20140904026100,32,6,2169.9315,20140904026106,201409040261061,100,100,1,1,6,99
2014,40858,11,1868.7115,20140904026100,32,7,1711.1567,20140904026107,201409040261071,100,100,1,1,6,99
2014,40859,11,1499.1616,20130804004400,32,1,1499.1616,20130804004401,201308040044011,651,0,1,1,5,99
2014,40860,11,1526.1664,20130804004500,32,1,1526.1664,20130804004501,201308040045012,200,0,1,2,99,7
2014,40861,11,1681.4375,20140904026500,32,1,1681.4375,20140904026501,201409040265011,100,0,2,99,99,99
2014,40861,11,1681.4375,20140904026500,32,2,1354.8115,20140904026502,201409040265021,100,0,99,99,99,99
2014,40861,11,1681.4375,20140904026500,32,3,1591.0559,20140904026503,201409040265031,100,0,1,2,99,4
2014,40861,11,1681.4375,20140904026500,32,4,1584.3001,20140904026504,201409040265041,100,0,1,2,99,4
2014,40862,11,1535.7977,20130804004600,32,1,1360.3134,20130804004601,201308040046011,651,0,1,1,2,99
2014,40862,11,1535.7977,20130804004600,32,2,1535.7977,20130804004602,201308040046021,651,0,1,1,2,99
2014,40862,11,1535.7977,20130804004600,32,3,1421.7818,20130804004603,201308040046031,651,0,99,99,99,99
2014,40863,11,1675.3325,20141004058700,32,1,1590.4267,20141004058701,201410040587011,100,100,2,99,99,99
2014,40863,11,1675.3325,20141004058700,32,2,1675.3325,20141004058702,201410040587021,100,100,2,99,99,99
2014,40863,11,1675.3325,20141004058700,32,3,1158.9915,20141004058703,201410040587031,100,100,99,99,99,99
2014,40864,11,1049.1388,20130804004700,32,1,1049.1388,20130804004701,201308040047011,100,100,1,2,99,7
2014,40865,11,2151.5532,20140904026800,32,1,1535.7223,20140904026801,201409040268011,100,100,99,99,99,99
2014,40865,11,2151.5532,20140904026800,32,2,2151.5532,20140904026802,201409040268021,100,100,99,99,99,99
2014,40865,11,2151.5532,20140904026800,32,3,3070.3285,20140904026803,201409040268031,100,100,99,99,99,99
2014,40865,11,2151.5532,20140904026800,32,4,1956.0088,20140904026804,201409040268041,100,100,99,99,99,99
2014,40865,11,2151.5532,20140904026800,32,5,2358.5056,20140904026805,201409040268051,100,100,99,99,99,99
2014,40866,11,1341.4459,20130904006300,32,1,1341.4459,20130904006301,201309040063011,100,0,2,99,99,99
2014,40866,11,1341.4459,20130904006300,32,2,1111.4435,20130904006303,201309040063031,100,0,2,99,99,99
2014,40867,11,1046.1101,20130904006400,32,1,1046.1101,20130904006401,201309040064011,100,0,2,99,99,99
2014,40867,11,1046.1101,20130904006400,32,2,1133.2424,20130904006402,201309040064021,100,0,2,99,99,99
2014,40868,11,1384.5742,20131004013500,32,1,1384.5742,20131004013501,201310040135012,100,0,1,1,6,99
2014,40869,11,1747.106,20141004059300,32,1,1747.106,20141004059301,201410040593011,100,0,1,1,6,99
2014,40871,11,1654.0306,20131004013800,32,1,1654.0306,20131004013802,201310040138021,200,0,2,99,99,99
2014,40871,11,1654.0306,20131004013800,32,2,1477.4106,20131004013803,201310040138031,200,0,99,99,99,99
2014,40871,11,1654.0306,20131004013800,32,3,1226.8563,20131004013801,201310040138011,200,0,2,99,99,99
2014,40872,11,1551.0701,20130904007100,32,1,1332.6703,20130904007101,201309040071011,200,0,1,1,3,99
2014,40872,11,1551.0701,20130904007100,32,2,1551.0701,20130904007102,201309040071021,200,0,2,99,99,99
2014,40873,11,1874.8596,20141004059600,32,1,1860.3825,20141004059601,201410040596011,100,0,1,2,99,1
2014,40873,11,1874.8596,20141004059600,32,2,1874.8596,20141004059602,201410040596021,100,0,2,99,99,99
2014,40873,11,1874.8596,20141004059600,32,3,2012.8651,20141004059603,201410040596031,100,0,99,99,99,99
2014,40875,11,1587.3211,20140904027800,32,1,1587.3211,20140904027801,201409040278011,100,0,1,1,6,99
2014,40875,11,1587.3211,20140904027800,32,2,1627.0056,20140904027802,201409040278021,100,0,1,1,6,99
2014,40877,11,1568.5223,20140904028200,32,1,1568.5223,20140904028201,201409040282011,651,0,1,2,99,1
2014,40879,11,1648.2882,20140804019100,32,1,1099.6524,20140804019101,201408040191011,100,0,2,99,99,99
2014,40879,11,1648.2882,20140804019100,32,2,1648.2882,20140804019102,201408040191021,652,0,2,99,99,99
2014,40879,11,1648.2882,20140804019100,32,3,1915.2051,20140804019103,201408040191031,804,0,99,99,99,99
2014,40879,11,1648.2882,20140804019100,32,4,1338.3779,20140804019104,201408040191041,804,0,99,99,99,99
2014,40879,11,1648.2882,20140804019100,32,5,1338.3779,20140804019105,201408040191051,804,0,99,99,99,99
2014,40880,11,1207.1973,20131104026400,32,1,1207.1973,20131104026401,201311040264011,100,0,96,96,99,99
2014,40880,11,1207.1973,20131104026400,32,2,1040.3652,20131104026402,201311040264021,100,0,98,98,99,99
2014,40880,11,1207.1973,20131104026400,32,3,1135.5418,20131104026403,201311040264031,100,0,98,98,99,99
2014,40882,11,1537.7492,20141104088200,32,1,1537.7492,20141104088201,201411040882011,100,100,2,99,99,99
2014,40883,11,1410.9647,20130804006600,32,1,1410.9647,20130804006601,201308040066011,100,100,1,2,99,5
2014,40884,11,1042.0921,20130804006700,32,1,1042.0921,20130804006701,201308040067011,100,0,1,2,99,5
2014,40885,11,1213.8715,20130804006800,32,1,1213.8715,20130804006801,201308040068011,100,0,1,2,99,2
2014,40885,11,1213.8715,20130804006800,32,2,1191.8755,20130804006802,201308040068021,100,0,1,1,1,99
2014,40886,11,1040.8177,20130804006900,32,1,1040.8177,20130804006901,201308040069011,100,0,1,1,4,99
2014,40886,11,1040.8177,20130804006900,32,2,1191.8755,20130804006902,201308040069022,100,0,98,98,99,99
2014,40887,11,965.8729,20130804007000,32,1,1207.7328,20130804007001,201308040070011,100,0,2,99,99,99
2014,40887,11,965.8729,20130804007000,32,2,965.8729,20130804007002,201308040070021,100,0,2,99,99,99
2014,40888,11,1158.6322,20131104027100,32,1,1158.6322,20131104027101,201311040271011,100,0,1,1,6,99
2014,40892,11,1374.3684,20141104089200,32,1,1374.3684,20141104089201,201411040892011,100,0,98,98,99,99
2014,40894,11,1074.301,20141104089400,32,1,1074.301,20141104089401,201411040894011,100,0,2,99,99,99
2014,40894,11,1074.301,20141104089400,32,2,1135.5418,20141104089402,201411040894021,100,0,2,99,99,99
2014,40897,11,1704.9487,20140804021200,32,1,1844.7334,20140804021201,201408040212011,100,100,2,99,99,99
2014,40897,11,1704.9487,20140804021200,32,2,1704.9487,20140804021202,201408040212021,100,100,2,99,99,99
2014,40897,11,1704.9487,20140804021200,32,3,1880.1023,20140804021203,201408040212031,100,100,2,99,99,99
2014,40898,11,2071.2595,20141004062100,32,1,2001.5737,20141004062101,201410040621011,100,100,99,99,99,99
2014,40898,11,2071.2595,20141004062100,32,2,2071.2595,20141004062102,201410040621021,100,100,99,99,99,99
2014,40898,11,2071.2595,20141004062100,32,3,2026.2174,20141004062103,201410040621031,100,100,99,99,99,99
2014,40898,11,2071.2595,20141004062100,32,4,1314.9884,20141004062104,201410040621041,100,100,99,99,99,99
2014,40899,11,1263.6298,20130904009900,32,1,1263.6298,20130904009901,201309040099011,100,0,2,99,99,99
2014,40899,11,1263.6298,20130904009900,32,2,1172.5344,20130904009902,201309040099021,100,0,2,99,99,99
2014,40900,11,1544.446,20131004017000,32,1,1226.3198,20131004017001,201310040170011,100,0,2,99,99,99
2014,40900,11,1544.446,20131004017000,32,2,1544.446,20131004017002,201310040170021,651,0,99,99,99,99
2014,40900,11,1544.446,20131004017000,32,3,1737.1134,20131004017005,201310040170051,803,0,99,99,99,99
2014,40900,11,1544.446,20131004017000,32,4,1253.3889,20131004017003,201310040170031,100,0,99,99,99,99
2014,40900,11,1544.446,20131004017000,32,5,1406.9273,20131004017004,201310040170041,100,0,99,99,99,99
2014,40901,11,1274.6524,20131004017100,32,1,1489.6546,20131004017101,201310040171011,100,100,98,98,99,99
2014,40901,11,1274.6524,20131004017100,32,2,1274.6524,20131004017102,201310040171021,100,0,98,98,99,99
2014,40903,11,2499.0511,20141004062800,32,1,2499.0511,20141004062801,201410040628011,200,0,1,2,99,4
2014,40903,11,2499.0511,20141004062800,32,2,1504.85,20141004062802,201410040628021,200,0,99,99,99,99
2014,40903,11,2499.0511,20141004062800,32,3,1275.3987,20141004062803,201410040628031,200,0,99,99,99,99
